genre, spectral_rolloff_mean, mfcc_1_mean, spectral_centroids, tempo
hiphop, 7079.552627882105, 36.266663, 3297.9029244411563, 129.19921875
hiphop, 6026.957033515806, 82.33733, 2500.4618224971823, 95.703125
hiphop, 7471.421952037413, 51.52047, 3185.160631320678, 95.703125
hiphop, 4003.2772621809745, 102.20693, 1821.46331961173, 99.38401442307692
hiphop, 5932.106021606729, 70.18442, 2566.9254687003345, 92.28515625
hiphop, 5968.685821037558, 62.395336, 2774.785858823798, 99.38401442307692
hiphop, 6336.75704212587, 51.67703, 3140.9185615259057, 92.28515625
hiphop, 4935.3418761782195, 89.93035, 2328.52633694279, 95.703125
hiphop, 6404.82061611804, 70.90157, 2987.5950110584854, 117.45383522727273
hiphop, 4935.3418761782195, 89.93035, 2328.52633694279, 95.703125
hiphop, 6310.635751250725, 62.312958, 3212.057081839573, 103.359375
jazz, 2799.366367278132, 137.90314, 1503.9322999254405, 123.046875
jazz, 2410.6862220852668, 146.97388, 1266.4884313587363, 135.99917763157896
jazz, 1895.8628076964908, 175.33954, 1064.7190883164446, 107.666015625
jazz, 1416.9114115066704, 193.07446, 813.4170141933301, 123.046875
jazz, 1837.7997661687934, 137.58981, 1039.4057429757265, 95.703125
jazz, 2486.5520433040892, 120.21053, 1268.2111446452, 107.666015625
jazz, 2416.473374510586, 142.74026, 1219.5124856006719, 135.99917763157896
jazz, 1958.322419699826, 137.69984, 1169.7729218908696, 99.38401442307692
jazz, 2724.341556699536, 134.4189, 1304.644766298671, 107.666015625
jazz, 1134.090358088022, 172.36177, 749.4465657215494, 112.34714673913044
jazz, 1554.3458730604698, 162.64056, 829.6061468763755, 112.34714673913044
jazz, 4011.2377193300463, 113.1928, 1825.7919934437014, 99.38401442307692
jazz, 3658.879241589327, 122.693375, 1650.9582872211786, 112.34714673913044
jazz, 4398.1775553763055, 112.63075, 1790.2436399601108, 151.99908088235293
jazz, 2019.0500493945765, 137.95386, 1171.8345898377142, 129.19921875
jazz, 3811.801621864124, 117.24072, 1782.220467473971, 117.45383522727273
jazz, 2822.465015951276, 123.19317, 1465.858099684535, 117.45383522727273
jazz, 4327.366124836862, 105.91353, 1934.3602751013964, 103.359375
jazz, 4248.252836789443, 105.56805, 1993.412986778348, 103.359375
jazz, 2713.250208454176, 129.0458, 1352.8857477220752, 123.046875
jazz, 2580.212317376015, 119.157196, 1171.3366948620223, 107.666015625
jazz, 5865.116609719403, 75.8943, 2915.2020776967365, 123.046875
jazz, 3047.4311987927786, 112.07628, 1451.8621242970437, 129.19921875
jazz, 4317.182401935905, 98.61235, 1988.7524361987278, 161.4990234375
jazz, 4342.462682170823, 105.849625, 2034.491720462784, 103.359375
jazz, 3806.189333037268, 108.312355, 1697.9171784792436, 103.359375
jazz, 2631.480659077726, 104.827614, 1367.435200194701, 123.046875
jazz, 3966.4393307714618, 108.99054, 1769.4282675269487, 143.5546875
jazz, 4031.4136478574537, 108.448845, 1854.1337840481792, 99.38401442307692
jazz, 4683.488333363544, 93.831406, 2235.2480118461262, 112.34714673913044
jazz, 3354.8497317285382, 115.67262, 1687.9309171434163, 117.45383522727273
jazz, 3733.795803273637, 115.94363, 1752.7248668089467, 112.34714673913044
jazz, 3252.079896860499, 121.930756, 1522.089431119844, 129.19921875
jazz, 2443.793730060905, 139.53577, 1169.4396755831438, 95.703125
jazz, 3574.320201475493, 118.19466, 1759.6144140848987, 99.38401442307692
jazz, 1608.811720562645, 182.52736, 844.1729949398201, 123.046875
jazz, 2657.4937010585845, 152.82791, 1481.581485296113, 123.046875
jazz, 2468.549419500435, 140.68791, 1276.6513099117199, 95.703125
jazz, 3216.3660885839618, 124.33756, 1554.348779839451, 151.99908088235293
jazz, 2723.742024361949, 146.8242, 1311.144563027034, 99.38401442307692
jazz, 2778.8906725819315, 147.75923, 1317.0269708114579, 103.359375
jazz, 3103.562413899362, 135.02339, 1617.409384435443, 95.703125
jazz, 2773.0951933185906, 141.81705, 1344.620126251233, 129.19921875
jazz, 3462.7322451421114, 111.66875, 1761.2131331366036, 151.99908088235293
jazz, 1811.2538065545243, 168.01538, 1004.7574201659102, 103.359375
jazz, 1763.0913754350347, 174.38911, 937.3823871861689, 123.046875
jazz, 2695.60563868547, 147.6004, 1295.2393474800779, 107.666015625
jazz, 4262.017100039879, 109.287796, 1981.982382184166, 103.359375
jazz, 3685.416874365574, 117.437454, 1748.3486883454464, 129.19921875
jazz, 4562.441089037123, 87.27495, 2049.705424466469, 123.046875
jazz, 5797.288135213589, 77.32104, 2486.0099199626684, 151.99908088235293
jazz, 2479.890572886456, 138.5347, 1193.6599936500752, 95.703125
jazz, 5243.550127456044, 82.66672, 2289.4808402193494, 107.666015625
jazz, 3646.755365429234, 110.755295, 1804.7976374158895, 99.38401442307692
jazz, 1632.701418847883, 180.59885, 871.7965368873743, 123.046875
jazz, 6860.818077674279, 65.09798, 2976.3136721854653, 123.046875
jazz, 2584.991922400667, 125.96372, 1378.6753716271073, 95.703125
jazz, 2722.1682519757833, 144.0196, 1545.8301777915788, 123.046875
jazz, 2913.9606228877096, 114.698, 1391.5959542659566, 107.666015625
jazz, 2730.2785922092517, 129.51292, 1427.9245373060999, 95.703125
jazz, 5469.5079601460575, 82.98356, 2455.008879715117, 172.265625
jazz, 3504.599586716937, 108.280045, 1725.6171874007612, 151.99908088235293
jazz, 5553.985987672018, 85.04832, 2481.5395079724226, 123.046875
jazz, 3339.64492550029, 125.992775, 1574.959956587146, 103.359375
jazz, 2754.5096908533933, 144.76729, 1337.777103820417, 99.38401442307692
jazz, 2967.9326156897046, 122.29463, 1579.597166735635, 129.19921875
jazz, 2830.3671852341936, 144.32109, 1353.9940370893112, 103.359375
jazz, 2833.0734075913574, 138.56189, 1382.8810942210137, 129.19921875
jazz, 3914.071846450841, 92.01376, 2011.3793005237949, 151.99908088235293
jazz, 1956.4655348209108, 155.84558, 1117.2614806332522, 103.359375
jazz, 1795.6992731293503, 170.41562, 971.5184947924256, 123.046875
jazz, 2751.88673687645, 145.7447, 1336.3546002724486, 107.666015625
jazz, 6414.7878412304235, 63.09341, 2967.826756749952, 112.34714673913044
jazz, 5136.026999347448, 79.08024, 2415.076791967096, 83.35433467741936
jazz, 6196.799548651392, 63.23094, 2902.237371028965, 103.359375
jazz, 3379.9718020410382, 110.678246, 1733.7356811346049, 117.45383522727273
jazz, 5813.698384933295, 64.53718, 2777.8434123208845, 135.99917763157896
jazz, 5155.861527515951, 70.87622, 2503.5410170407163, 161.4990234375
jazz, 5561.861495794664, 65.98095, 2634.043115077565, 107.666015625
metal, 6408.00146824246, 50.09013, 3274.50233695886, 95.703125
metal, 6037.132429578742, 64.840294, 2922.918811417647, 151.99908088235293
metal, 4447.472436466793, 115.17359, 2198.9192293914725, 112.34714673913044
metal, 5234.80827880293, 75.37249, 2752.2932207719223, 99.38401442307692
metal, 6902.990354462732, 47.66012, 3403.076270500999, 135.99917763157896
metal, 4952.087147440545, 93.465515, 2464.5835110221637, 151.99908088235293
metal, 6228.183401156468, 55.93842, 3237.0244682555635, 123.046875
metal, 5806.928665621374, 65.7679, 2939.593464244178, 151.99908088235293
metal, 6189.363682297709, 67.87112, 2966.002257865542, 117.45383522727273
metal, 5112.253876794519, 104.7562, 2250.8283209687615, 112.34714673913044
metal, 5663.032577762471, 70.53281, 3048.922050009819, 129.19921875
metal, 5157.318724169809, 82.828575, 2699.8589074887423, 112.34714673913044
metal, 5262.3867663319315, 74.51786, 2803.074835916438, 123.046875
metal, 5735.609297962587, 64.6441, 3047.617764168932, 135.99917763157896
metal, 5198.586533407048, 65.43348, 2877.541876665423, 151.99908088235293
metal, 5817.953399162558, 68.00133, 2986.8439274816583, 129.19921875
metal, 5129.681948774652, 79.78971, 2743.501897552695, 123.046875
metal, 5327.1529124673725, 81.87488, 2656.9415562858653, 107.666015625
metal, 3886.018729154582, 123.24473, 2291.710323082219, 99.38401442307692
metal, 5384.857899960121, 82.35881, 2699.3192596794, 112.34714673913044
metal, 5358.286959831787, 81.182755, 2657.9674957731663, 99.38401442307692
metal, 5734.984785110933, 61.76604, 3046.6375964393765, 107.666015625
metal, 4780.271171693736, 107.999084, 2218.825904089443, 135.99917763157896
metal, 5056.738847701567, 82.774704, 2575.3453604073156, 143.5546875
metal, 4950.005437935035, 94.1185, 2410.8778425688492, 112.34714673913044
metal, 4584.132502084542, 91.317215, 2384.6349581046015, 135.99917763157896
metal, 5186.379388866734, 71.761055, 2870.915156290069, 129.19921875
metal, 4866.162505891096, 94.80008, 2398.182089992335, 129.19921875
metal, 5346.429542488399, 84.013565, 2789.433630096566, 135.99917763157896
metal, 5928.192407736369, 73.85045, 2954.987188644721, 123.046875
metal, 3501.193909965922, 130.8787, 1525.819725147995, 129.19921875
metal, 5444.63627012036, 91.31737, 2566.91858339228, 135.99917763157896
metal, 4762.87640706569, 93.01313, 2502.977404109766, 117.45383522727273
metal, 4224.296523800029, 115.43363, 2030.4879168259456, 123.046875
metal, 5291.122684345998, 87.753716, 2707.0187382903923, 107.666015625
metal, 5615.31146905815, 78.02255, 2836.9908685116243, 117.45383522727273
metal, 5331.258043612239, 82.33942, 2685.678092352649, 143.5546875
metal, 4820.373223607889, 106.81736, 2292.5497866867986, 135.99917763157896
metal, 5088.622310487964, 62.294144, 2690.7078061431353, 95.703125
metal, 4449.612433838457, 102.13179, 2098.946281494044, 117.45383522727273
metal, 5083.10161687935, 80.08523, 2710.685063554155, 107.666015625
metal, 4186.5592938841355, 104.69321, 2269.1618713103626, 117.45383522727273
metal, 4549.026552983613, 89.861046, 2464.2908932653336, 129.19921875
metal, 4972.29638332004, 83.1775, 2683.2329169635404, 95.703125
metal, 5259.580621918503, 76.771484, 2760.0463294776237, 117.45383522727273
metal, 4449.812277950986, 93.3442, 2390.3250702324603, 123.046875
metal, 5455.111432352088, 79.70758, 2795.326985913034, 117.45383522727273
metal, 5405.816551261601, 72.68616, 2908.3001309605806, 103.359375
metal, 5484.788283062645, 76.35295, 2889.070230029977, 107.666015625
metal, 5461.947766368185, 74.12789, 2980.0365062158285, 99.38401442307692
metal, 5628.376277914733, 71.18601, 2986.810443330355, 112.34714673913044
metal, 6163.292352450696, 54.68124, 3400.8644228665353, 107.666015625
metal, 5123.145380927349, 83.2709, 2716.919668513006, 151.99908088235293
metal, 5518.770109030597, 75.08444, 2906.6272868814203, 123.046875
metal, 5829.252918358468, 66.66129, 3113.773135146241, 123.046875
metal, 5699.254323158352, 63.716393, 3108.521763898349, 112.34714673913044
metal, 5633.4556491081785, 69.42064, 3010.922425177517, 107.666015625
metal, 5228.837935941126, 77.5327, 2718.6937188160364, 129.19921875
metal, 5024.347447795823, 100.08496, 2459.5208919140086, 143.5546875
metal, 4728.594814928944, 99.14236, 2442.504289617461, 99.38401442307692
metal, 4615.882735462587, 105.85012, 2315.2761541025193, 89.10290948275862
metal, 5083.10161687935, 80.08523, 2710.685063554155, 107.666015625
metal, 4186.5592938841355, 104.69321, 2269.1618713103626, 117.45383522727273
metal, 4549.026552983613, 89.861046, 2464.2908932653336, 129.19921875
metal, 4972.29638332004, 83.1775, 2683.2329169635404, 95.703125
metal, 5259.580621918503, 76.771484, 2760.0463294776237, 117.45383522727273
metal, 4449.812277950986, 93.3442, 2390.3250702324603, 123.046875
metal, 4381.532206170244, 97.34172, 2254.6069861040164, 135.99917763157896
metal, 4598.9875811158645, 106.37162, 2302.533109168331, 161.4990234375
metal, 4109.827481511021, 111.15006, 1740.9312223433863, 161.4990234375
metal, 5626.144685324826, 74.13584, 2743.073339684432, 117.45383522727273
metal, 5673.857467191126, 80.88359, 2807.8057561673, 86.1328125
metal, 4708.18573493692, 93.94743, 2339.892746513448, 123.046875
metal, 5567.132384262616, 77.063034, 2642.0924576803404, 143.5546875
metal, 5496.87885187065, 76.78211, 2725.3111027767286, 123.046875
metal, 4439.486998803654, 105.29485, 2068.483409912678, 112.34714673913044
metal, 5321.340779527987, 76.13688, 2792.6082415451833, 143.5546875
metal, 5408.697637217228, 86.99415, 2740.9191494780016, 151.99908088235293
metal, 5897.1582824282195, 73.40456, 2814.947126588473, 99.38401442307692
metal, 5323.439142709542, 79.12138, 2710.4946367774082, 123.046875
pop, 7953.037936394287, 55.67104, 3422.0718638777685, 135.99917763157896
pop, 8072.9693844257545, 45.31407, 3702.062802894826, 107.666015625
pop, 7424.267068318591, 62.97368, 3214.01967827975, 129.19921875
pop, 3671.361171784368, 126.59248, 1837.4928259861476, 92.28515625
pop, 5986.838327925609, 83.24618, 2753.2347231451085, 107.666015625
pop, 4748.687475076131, 90.01779, 2290.14021271062, 112.34714673913044
pop, 4978.558165512616, 94.64907, 2125.387814463357, 92.28515625
pop, 4125.7567226471865, 107.35062, 1967.744332450365, 129.19921875
pop, 6428.876851163718, 74.03342, 2884.9162662284352, 172.265625
pop, 6952.518387017836, 61.266712, 3279.5319127248636, 107.666015625
pop, 4189.7318191705335, 103.16529, 1900.384454029494, 107.666015625
pop, 4626.45781975058, 97.13303, 2200.3688928202637, 123.046875
pop, 5533.5918807098315, 80.23307, 2679.229420619229, 99.38401442307692
pop, 5224.7411316342805, 85.575264, 2150.030333919017, 143.5546875
pop, 4139.121297672564, 107.812935, 1997.9152625255454, 117.45383522727273
pop, 7020.323829031323, 65.26662, 3207.617470903022, 103.359375
pop, 7496.760520138486, 51.834522, 3488.897943286259, 112.34714673913044
pop, 6113.039884987674, 78.3142, 2789.3877172068255, 112.34714673913044
pop, 7932.862007866879, 62.627907, 3433.9852325067322, 123.046875
pop, 6553.363079593242, 70.808525, 3131.3254325021653, 92.28515625
pop, 7442.561131453016, 58.23463, 3486.4421684913805, 107.666015625
pop, 7199.7089005401685, 53.828785, 3501.7665177124118, 99.38401442307692
pop, 7019.799238235933, 65.273964, 3206.647958001011, 103.359375
pop, 7853.9235834179235, 51.353466, 3758.7805887809614, 103.359375
pop, 7301.5711100638055, 61.539993, 3301.0929850079233, 117.45383522727273
pop, 6815.933262942285, 81.033424, 2927.9899764980723, 151.99908088235293
pop, 5552.801896026682, 97.49157, 2525.5919589591927, 151.99908088235293
pop, 5956.0789882721865, 83.35071, 2682.2841409756757, 83.35433467741936
pop, 6654.684044645446, 74.72908, 2945.9657785971135, 99.38401442307692
pop, 6919.161073901537, 73.49026, 2988.4872553900304, 161.4990234375
pop, 6653.076964907193, 72.28313, 3070.672740776136, 95.703125
pop, 6744.988602994489, 71.32566, 3110.8981962269786, 95.703125
pop, 8483.38257685615, 41.597984, 4225.461048306688, 95.703125
pop, 5944.9793131888055, 73.7614, 2835.1193752816057, 99.38401442307692
pop, 7236.996481202871, 77.30153, 3141.575395070785, 95.703125
pop, 6993.553044790458, 68.961525, 3194.0815505953037, 107.666015625
pop, 6878.242991861224, 76.18005, 2944.414729189786, 99.38401442307692
pop, 6701.355971758991, 64.47057, 3237.8331637065016, 103.359375
pop, 6921.259437083092, 59.259125, 3267.766911666797, 92.28515625
pop, 8525.399801515372, 51.93026, 3934.6761086207894, 83.35433467741936
pop, 3820.6530506815543, 113.30772, 1962.10174151712, 129.19921875
pop, 4506.518044881091, 101.62684, 2053.421991383234, 107.666015625
pop, 6442.932553744925, 68.89868, 3001.3998390078727, 92.28515625
pop, 5775.678042524652, 68.05084, 2702.9067305248905, 135.99917763157896
pop, 6691.938317956062, 54.1544, 3145.363680952142, 117.45383522727273
pop, 6481.061145047854, 81.1083, 2843.3506413882114, 117.45383522727273
pop, 6486.948219529438, 81.281204, 2838.5120944344094, 117.45383522727273
pop, 7293.569018724623, 69.7547, 3151.3426232441357, 112.34714673913044
pop, 8382.994217662414, 47.784134, 4052.736284626131, 129.19921875
pop, 4267.096471233323, 105.89472, 1988.190131263531, 117.45383522727273
pop, 6630.777692684164, 65.98365, 3046.523748324695, 143.5546875
pop, 8677.730976290602, 44.35686, 4157.988001710874, 112.34714673913044
pop, 7777.549825079756, 35.581352, 3663.396966933648, 103.359375
pop, 5625.495191959107, 62.57327, 2638.945071813565, 129.19921875
pop, 7662.173157446346, 55.891518, 3497.720405933398, 129.19921875
pop, 8260.423161977958, 36.4485, 3941.417696318185, 103.359375
pop, 7568.646112782772, 35.971542, 3682.7414342574343, 89.10290948275862
pop, 7783.88654881453, 33.950104, 3672.8534749746746, 103.359375
pop, 5748.815663065545, 64.35611, 2939.0735059732497, 99.38401442307692
pop, 7635.0859533606435, 32.373634, 3728.3891590040334, 89.10290948275862
pop, 7662.173157446346, 55.891518, 3497.720405933398, 129.19921875
pop, 6068.40803318953, 65.454155, 2949.6800647860855, 95.703125
pop, 5480.674825079756, 68.913506, 2467.9251572056874, 107.666015625
pop, 3795.9306685941124, 117.34161, 1826.4363763466288, 123.046875
pop, 7113.759278476653, 34.34531, 3647.914740974154, 129.19921875
pop, 5497.911379785382, 85.56209, 2519.3455234656853, 117.45383522727273
pop, 6841.255177367314, 79.03119, 2844.9380068612104, 107.666015625
pop, 8055.1083168684745, 37.49237, 3889.1427979836844, 112.34714673913044
pop, 6715.594864776682, 53.877113, 3262.9888381783744, 129.19921875
pop, 4929.812855731583, 88.46916, 2327.3042883656067, 107.666015625
pop, 6826.525000906323, 56.67706, 3142.6674697923404, 123.046875
pop, 8055.1083168684745, 37.49237, 3889.1427979836844, 112.34714673913044
pop, 5349.868526591502, 88.86886, 2568.447243315681, 117.45383522727273
pop, 7876.372738725348, 54.295788, 3669.810466570258, 129.19921875
pop, 7790.464750851943, 59.69202, 3420.362078342947, 83.35433467741936
pop, 7658.242889899942, 40.489044, 3644.7182707334355, 95.703125
pop, 7779.922973916038, 47.846977, 3543.3211015342667, 143.5546875
pop, 8331.018094728828, 40.406387, 4036.598130555536, 112.34714673913044
pop, 6616.363936068011, 62.83609, 3123.159015699048, 103.359375
pop, 4383.364110535093, 103.15287, 1995.1863128060938, 112.34714673913044
reggae, 4801.404686593677, 104.85739, 2133.3521515473035, 123.046875
reggae, 3574.7781775667054, 127.41596, 1638.9307245186242, 151.99908088235293
reggae, 3925.263116752465, 110.86749, 1796.8948919886877, 103.359375
reggae, 4154.2594891966355, 104.146736, 1923.603059591631, 151.99908088235293
reggae, 4304.875335339327, 104.87788, 2009.762594680229, 123.046875
reggae, 3796.5385277697214, 116.84069, 1798.3807585425816, 151.99908088235293
reggae, 2880.3365402044665, 134.70505, 1417.957488637926, 151.99908088235293
reggae, 3768.9933475928074, 116.4957, 1754.1768111795132, 151.99908088235293
reggae, 3656.0647703378772, 118.60043, 1691.338555436707, 95.703125
reggae, 3270.9318581424013, 131.2295, 1609.8372860104514, 161.4990234375
reggae, 4426.5970535455335, 87.52444, 2149.1587886569287, 117.45383522727273
reggae, 4557.769732906758, 102.408325, 1995.2769651140734, 123.046875
reggae, 4920.853178019866, 96.34123, 2300.0428803814098, 129.19921875
reggae, 3436.710876323231, 122.598175, 1608.5066742460235, 123.046875
reggae, 3790.5515312318735, 105.26066, 1716.0497964664387, 129.19921875
reggae, 4492.270825025377, 109.850296, 1923.1216152231768, 129.19921875
reggae, 4853.047736006381, 101.112076, 2118.551041160394, 143.5546875
reggae, 3779.060494761456, 110.02115, 1803.9538105585716, 129.19921875
reggae, 4220.649368746374, 107.73833, 1907.6056942036873, 151.99908088235293
reggae, 3840.3376957656615, 106.214096, 1754.0198285353754, 143.5546875
reggae, 3595.620253135876, 113.62593, 1637.6883378852463, 129.19921875
reggae, 4323.369242586282, 109.439316, 2006.8493639042415, 151.99908088235293
reggae, 4553.198298832656, 98.79366, 2059.02477480452, 151.99908088235293
reggae, 5050.202279854263, 78.69161, 2354.8865441845633, 129.19921875
reggae, 3854.8513744380803, 110.46, 1811.4103936654164, 135.99917763157896
reggae, 3582.5804247933584, 110.989265, 1708.9705332649312, 123.046875
reggae, 4007.2907981075987, 99.35643, 1840.8628555568264, 135.99917763157896
reggae, 4678.8586114232885, 89.96064, 2086.391662520049, 135.99917763157896
reggae, 3497.346910799739, 104.23237, 1640.7106468821476, 151.99908088235293
reggae, 3735.8608591031034, 111.10007, 1585.361927340042, 151.99908088235293
reggae, 4069.00099468895, 98.96103, 1814.1339363070715, 151.99908088235293
reggae, 3541.995416273927, 103.31864, 1579.8511126280443, 161.4990234375
reggae, 3319.1775576421114, 123.33697, 1510.7924591573858, 151.99908088235293
reggae, 3560.6641871193447, 111.5012, 1615.8305954532227, 117.45383522727273
reggae, 2827.5527139827436, 132.3233, 1291.4990686418096, 184.5703125
reggae, 3786.1216534041473, 114.23247, 1699.3251213149977, 107.666015625
reggae, 4119.003657011311, 91.689575, 1811.1579026505945, 86.1328125
reggae, 3838.08944949971, 98.31112, 1709.737126203655, 151.99908088235293
reggae, 3693.693751359484, 108.75726, 1701.0178296815602, 95.703125
reggae, 2648.3175255582946, 99.252045, 1312.5009449202737, 151.99908088235293
reggae, 3839.0303821962007, 93.16974, 2032.5080275306436, 92.28515625
reggae, 4120.219375362529, 89.655815, 1930.4048085685063, 143.5546875
reggae, 5047.412789116879, 79.32584, 2479.991063724072, 123.046875
reggae, 2775.1852296621228, 142.70457, 1484.7799129182074, 151.99908088235293
reggae, 5584.577109918793, 83.90962, 2455.426131281741, 172.265625
reggae, 7925.459448865284, 16.420616, 4281.984674096292, 161.4990234375
reggae, 5227.597237075841, 79.51624, 2322.2154852399008, 172.265625
reggae, 4759.937033243909, 69.64921, 2478.0490603630687, 143.5546875
reggae, 5608.450154527987, 66.21, 2673.223822306729, 89.10290948275862
reggae, 5450.573305630075, 89.58558, 2322.240523866596, 95.703125
reggae, 5869.496526518997, 66.42009, 2955.030353182864, 95.703125
reggae, 7674.580146099188, -1.4715775, 4274.292786512983, 129.19921875
reggae, 7286.299689131381, 60.93964, 3289.1034005754636, 99.38401442307692
reggae, 4159.813490157338, 105.8357, 2004.6584158276357, 151.99908088235293
reggae, 5477.693817067865, 83.503174, 2542.483268553463, 151.99908088235293
reggae, 5595.360365157338, 84.30335, 2525.5469562709054, 129.19921875
reggae, 4658.516146135441, 98.50553, 2173.8734628702273, 151.99908088235293
reggae, 4773.88448693083, 98.32117, 2169.6559456996456, 95.703125
reggae, 5698.113546349333, 83.94522, 2631.1187832454702, 123.046875
reggae, 5699.20436213022, 80.19957, 2671.481384342479, 151.99908088235293
reggae, 4791.645632431844, 77.235374, 2395.5102135646594, 112.34714673913044
reggae, 6474.557884552639, 57.996204, 3123.715745645115, 92.28515625
reggae, 4785.22564031685, 80.639626, 2112.968318838473, 151.99908088235293
reggae, 3940.2847325442285, 109.539154, 1910.8838166956766, 92.28515625
reggae, 6975.225674303944, 54.365875, 3094.4494679187587, 172.265625
reggae, 4365.952692231003, 97.88381, 2081.187059476721, 89.10290948275862
reggae, 3258.641445221868, 120.109085, 1629.2960017192215, 161.4990234375
reggae, 3519.6045488326567, 117.10544, 1728.9380569839393, 161.4990234375
reggae, 4381.024269050899, 83.05221, 2104.695061638517, 135.99917763157896
reggae, 5286.859343278712, 83.64267, 2460.5870773027177, 143.5546875
reggae, 5005.570428056119, 75.6045, 2288.627178100081, 172.265625
reggae, 6393.12140869707, 44.183735, 3109.7327645271375, 143.5546875
reggae, 6574.88795588022, 68.1341, 3089.7484730911488, 112.34714673913044
reggae, 5073.059450224768, 88.01672, 2152.9019278799587, 172.265625
reggae, 5063.999850456787, 88.19102, 2148.49442922645, 172.265625
reggae, 4847.385486151392, 88.242676, 2481.5194522237502, 143.5546875
reggae, 5054.457294083527, 76.071304, 2456.3701094702765, 161.4990234375
reggae, 3821.7855006525524, 105.13033, 1778.172233591523, 143.5546875
reggae, 4680.049349260441, 78.04632, 2316.9096279606247, 161.4990234375
reggae, 5293.021203415024, 57.045925, 3002.6481938382785, 151.99908088235293
rock, 4227.868737311485, 109.25263, 1996.329188697747, 123.046875
rock, 3271.448122099768, 134.15211, 1529.2908080956652, 151.99908088235293
rock, 3929.4931504676624, 117.5898, 1875.1802164622393, 107.666015625
rock, 3042.7015547962587, 130.7242, 1421.3550411262565, 95.703125
rock, 2939.1573239921695, 134.44084, 1345.841383418405, 103.359375
rock, 2869.7864364305397, 153.7904, 1542.1092953993345, 99.38401442307692
rock, 3255.327363689095, 136.57487, 1676.1460477207688, 112.34714673913044
rock, 2675.912666763341, 149.30049, 1282.1973339054578, 89.10290948275862
rock, 3362.1523686738688, 138.44057, 1717.0993092104313, 123.046875
rock, 2367.3450301805397, 154.00502, 1181.326607089661, 151.99908088235293
rock, 4191.671972429669, 114.95368, 1857.97259864943, 161.4990234375
rock, 3416.651523528132, 119.105644, 1537.4684493421887, 117.45383522727273
rock, 3986.232224749855, 106.97547, 1863.7644718857396, 112.34714673913044
rock, 3826.665027733469, 95.75193, 1597.5180157344764, 123.046875
rock, 3985.824209686775, 103.12504, 1937.0023676443107, 117.45383522727273
rock, 4500.064745414008, 90.93342, 2335.5199316347857, 135.99917763157896
rock, 5024.347447795823, 100.08496, 2459.5208919140086, 143.5546875
rock, 4528.392648364994, 105.41008, 2312.0661578932613, 123.046875
rock, 4593.891556246374, 109.12802, 2209.1820036909885, 117.45383522727273
rock, 4701.357727758846, 102.34356, 2321.1497598885144, 123.046875
rock, 4431.917903041618, 115.221, 2188.057530674935, 99.38401442307692
rock, 4245.813073248985, 114.42699, 2158.1594853409792, 129.19921875
rock, 4595.4403481184745, 106.50068, 2342.4462721453447, 99.38401442307692
rock, 4847.935057460847, 105.4332, 2294.7279252035287, 151.99908088235293
rock, 4466.440973481003, 99.70796, 2320.3950808692307, 151.99908088235293
rock, 4735.123055938225, 95.77823, 2510.07314252411, 103.359375
rock, 4603.001117042489, 106.57721, 2263.2031093260816, 112.34714673913044
rock, 5445.8670695868805, 74.88169, 2669.3593345236, 151.99908088235293
rock, 4095.472012761021, 101.83766, 2046.8578301908997, 135.99917763157896
rock, 5173.572711988834, 85.04793, 2445.1189674157067, 123.046875
rock, 6333.584516839473, 67.74452, 2944.617225098909, 117.45383522727273
rock, 5302.99675536543, 81.389336, 2639.1039096273103, 117.45383522727273
rock, 4728.642093571088, 85.88428, 2344.5259235128556, 92.28515625
rock, 3431.789715052204, 128.89801, 1674.1340437310519, 117.45383522727273
rock, 5832.197276824111, 65.66149, 2788.3693356571966, 135.99917763157896
rock, 4271.110007159948, 109.49398, 1867.4143288199461, 129.19921875
rock, 5897.606074892241, 72.35004, 2850.236430403512, 135.99917763157896
rock, 5047.29621338457, 79.458374, 2626.8195142103973, 129.19921875
rock, 5862.422884064193, 67.15309, 2794.963091628599, 135.99917763157896
rock, 5447.017745794664, 86.40166, 2559.166384767367, 143.5546875
rock, 6131.283987093968, 61.28031, 3010.0558252943074, 112.34714673913044
rock, 5677.17987556192, 73.69067, 2806.872615958848, 117.45383522727273
rock, 5878.15643806192, 76.735054, 2794.8199158537072, 161.4990234375
rock, 5326.7365705662705, 75.87379, 2739.501165243808, 89.10290948275862
rock, 3455.7460280416185, 130.25537, 1651.7562246177304, 92.28515625
rock, 3243.286755909223, 142.76349, 1561.4111067130552, 151.99908088235293
rock, 5035.572025449536, 91.50623, 2429.0679000761247, 103.359375
rock, 5962.265828922564, 62.513268, 2997.8538382881115, 107.666015625
rock, 3184.299435361079, 137.46744, 1646.6359257324248, 129.19921875
rock, 4496.092843677494, 116.13788, 2078.0554239577727, 112.34714673913044
rock, 3811.3186652588456, 118.46496, 1721.1466519043972, 123.046875
rock, 6732.748151102088, 66.77525, 3031.127685864391, 89.10290948275862
rock, 4462.893740483613, 103.43169, 2186.669241082053, 129.19921875
rock, 6920.343484900667, 52.608704, 3361.7679741880775, 117.45383522727273
rock, 5309.982972465922, 75.62815, 2632.272033619275, 107.666015625
rock, 3618.4024819641822, 129.96863, 1712.2893709831192, 129.19921875
rock, 6717.260232381091, 59.537727, 3303.2031125307344, 135.99917763157896
rock, 7659.9582185324825, 64.91177, 3488.5019910192823, 123.046875
